X,Y,fid_,stopabbr,stopname,city,county,stopabbr_j,uta_stopid,latitude,longitude,avgboard,avgalight,route,mode,zipcode,avgboard2,avgalight2
-111.946588,41.2424520000001,"5169",S636182,Harrison Blvd /12th St (Up),Ogden,Weber,S636182,"636182",41.24245200,-111.94658800,"8","0","674, 675",Bus,"84404",7.53000000,0.26000000
-111.946267,41.242555,"5170",S636183,Harrison Blvd /12th St (Down),Ogden,Weber,S636183,"636183",41.24255500,-111.94626700,"1","6","674, 675",Bus,"84404",0.52000000,6.06000000
-111.899506,40.7669460000001,"5398",NA125018,300 W / 100 S (NB),Salt Lake City,Salt Lake,NA125018,"125018",40.76694600,-111.89950600,"2","3","205",Bus,"84101",1.56000000,2.90000000
-111.887917,40.76518,"5386","126631",200 S / State St (WB),Salt Lake City,Salt Lake,"126631","126631",40.76518000,-111.88791700,"45","107","1, 2, 205, 220, 4",Bus,"84111",45.47000000,107.45000000
-111.859713,40.7396190000001,"5387","126731",1100 E / Harrison Ave (SB),Salt Lake City,Salt Lake,"126731","126731",40.73961900,-111.85971300,"1","2","220",Bus,"84105",0.78000000,1.58000000
-111.856229,40.7157490000001,"5389","137095",Highland Dr / Stratford Ave (SB),Salt Lake City,Salt Lake,"137095","137095",40.71574900,-111.85622900,"0","0","220",Bus,"84106",0.00000000,0.26000000
-111.667566,40.246139,"4710","817251",500 W / 940 N (SB),Provo,Utah,"817251","817251",40.24613900,-111.66756600,"3","5","850",Bus,"84604",2.86000000,4.74000000
-111.748932,40.031457,"4829","828001",800 S @ 996 W,Payson,Utah,"828001","828001",40.03145700,-111.74893200,"0","9","821, 822",Bus,"84651",0.00000000,9.22000000
-111.687439,40.282319,"4664","816127",800 S / State St (EB),Orem,Utah,"816127","816127",40.28231900,-111.68743900,"17","18","850, 862",Bus,"84097",16.89000000,17.91000000
-111.672691,40.2569800000001,"4731","817371",State St @ Grandview Ln. (NB),Provo,Utah,"817371","817371",40.25698000,-111.67269100,"22","8","850",Bus,"84604",21.82000000,8.16000000
-111.648322,40.109922,"4819","825111",Center St @ 369 E,Spanish Fork,Utah,"825111","825111",40.10992200,-111.64832200,"1","1","821, 822",Bus,"84660",1.04000000,1.32000000
-111.640778,40.110037,"4822","825114",Center St @ 745 E,Spanish Fork,Utah,"825114","825114",40.11003700,-111.64077800,"1","6","821, 822",Bus,"84660",0.78000000,6.06000000
-111.676164,40.2873940000001,"4698","817141",800 E @ 525 S,Orem,Utah,"817141","817141",40.28739400,-111.67616400,"0","0","862",Bus,"84097",0.00000000,0.00000000
-111.667317,40.2467570000001,"4714","817257",500 W @ 988 N,Provo,Utah,"817257","817257",40.24675700,-111.66731700,"9","7","850",Bus,"84604",9.09000000,6.58000000
-111.915754,40.6170730000001,"5199",TX101731,Bingham Junction Station,Midvale,Salt Lake,TX101731,"101731",40.61707300,-111.91575400,"113","113",Red Line,TRAX,"84047",112.59141068,112.75013057
-111.724904,40.323635,"4587","812034",1200 W @ 1465 N,Orem,Utah,"812034","812034",40.32363500,-111.72490400,"1","1","862",Bus,"84057",1.30000000,1.32000000
-111.982117,40.7843560000001,"5271",TX198004,Airport Station,Salt Lake City,Salt Lake,TX198004,"198004",40.78435600,-111.98211700,"777","705",Green Line,TRAX,"84122",776.60513251,704.95654370
-112.025953,41.125954,"4165","633098",Main St @ 820 N,Sunset,Davis,"633098","633098",41.12595400,-112.02595300,"11","6","470",Bus,"84015",11.43000000,5.53000000
-111.700063,40.3081470000001,"4588","812038",State St / 600 N (SB),Orem,Utah,"812038","812038",40.30814700,-111.70006300,"2","3","850",Bus,"84057",1.82000000,2.63000000
-111.693247,40.2926890000001,"4593","812045",State St / 200 S (SB),Orem,Utah,"812045","812045",40.29268900,-111.69324700,"11","6","850",Bus,"84058",10.65000000,6.32000000
-111.724978,40.3257780000001,"4594","812047",1200 W @ 1575 N,Orem,Utah,"812047","812047",40.32577800,-111.72497800,"2","1","862",Bus,"84057",1.56000000,1.05000000
-111.687322,40.3267050000001,"4625","813061",1600 N @ 381 E,Orem,Utah,"813061","813061",40.32670500,-111.68732200,"1","0","862",Bus,"84057",1.30000000,0.26000000
-111.676781,40.3113040000001,"4626","813089",800 E / 800 N (SB),Orem,Utah,"813089","813089",40.31130400,-111.67678100,"3","3","862",Bus,"84097",2.86000000,3.42000000
-111.712223,40.2758400000001,"4627","816003",UVU Station (Adjacent bus stop WB),Orem,Utah,"816003","816003",40.27584000,-111.71222300,"11","17","805, 806, 807, 822, 831, 862",Bus,"84058",11.43000000,16.59000000
-111.711082,40.270762,"4669","816132",1430 S / Sandhill Rd (EB),Orem,Utah,"816132","816132",40.27076200,-111.71108200,"2","0","831",Bus,"84058",1.56000000,0.26000000
-111.708447,40.270702,"4670","816133",1430 S / 550 W (EB),Orem,Utah,"816133","816133",40.27070200,-111.70844700,"0","1","831",Bus,"84058",0.26000000,1.05000000
-111.676261,40.292695,"4675","817005",800 E @ 225 S,Orem,Utah,"817005","817005",40.29269500,-111.67626100,"2","1","862",Bus,"84097",2.34000000,1.32000000
-111.665425,40.2635110000001,"4679","817036",2230 N / 350 W (EB),Provo,Utah,"817036","817036",40.26351100,-111.66542500,"8","3","831, 834",Bus,"84604",8.05000000,3.42000000
-111.661618,40.2635240000001,"4686","817085",2230 N / Freedom Blvd (WB),Provo,Utah,"817085","817085",40.26352400,-111.66161800,"4","3","831, 834",Bus,"84604",4.42000000,3.16000000
-111.664789,40.263633,"4687","817086",2230 N / 400 W (WB),Provo,Utah,"817086","817086",40.26363300,-111.66478900,"0","2","831, 834",Bus,"84604",0.00000000,2.37000000
-111.688556,40.2829520000001,"4724","817272",State St @ 800 S (NB),Orem,Utah,"817272","817272",40.28295200,-111.68855600,"17","11","850",Bus,"84058",16.63000000,11.32000000
-111.658492,40.243618,"4725","817307",University Ave / 700 N (NB),Provo,Utah,"817307","817307",40.24361800,-111.65849200,"3","1","831",Bus,"84601",3.12000000,1.32000000
-111.658493,40.2469810000001,"4726","817308",University Ave / 960 N (NB),Provo,Utah,"817308","817308",40.24698100,-111.65849300,"4","3","831",Bus,"84604",4.16000000,2.90000000
-111.642489,40.226028,"4737","820037",900 E @ 591 S,Provo,Utah,"820037","820037",40.22602800,-111.64248900,"3","0","822",Bus,"84606",2.63000000,0.00000000
-111.658798,40.217026,"4739","820078",University Ave / Towne Centre (NB),Provo,Utah,"820078","820078",40.21702600,-111.65879800,"7","64","805, 821",Bus,"84601",6.76000000,64.26000000
-111.658569,40.222182,"4740","820080",University Ave / 900 S (NB),Provo,Utah,"820080","820080",40.22218200,-111.65856900,"57","14","831, 850",Bus,"84601",57.16000000,13.96000000
-111.65921,40.2204380000001,"4746","820092",University Ave / 1000 S (SB),Provo,Utah,"820092","820092",40.22043800,-111.65921000,"18","3","805, 821",Bus,"84601",18.45000000,2.90000000
-111.65921,40.2182260000001,"4747","820093",University Ave / Towne Centre (SB),Provo,Utah,"820093","820093",40.21822600,-111.65921000,"19","2","805, 821",Bus,"84601",18.71000000,1.84000000
-111.610218,40.172201,"4784","823076",400 N @ 22 E,Springville,Utah,"823076","823076",40.17220100,-111.61021800,"3","8","821, 822",Bus,"84663",2.86000000,7.64000000
-111.606597,40.172173,"4785","823077",400 N @ 220 E,Springville,Utah,"823077","823077",40.17217300,-111.60659700,"0","1","821, 822",Bus,"84663",0.00000000,1.05000000
-111.667615,40.2400170000001,"4753","820228",500 W / 500 N (SB),Provo,Utah,"820228","820228",40.24001700,-111.66761500,"3","10","850",Bus,"84601",3.12000000,10.01000000
-111.642656,40.2300520000001,"4761","820249",900 E / 300 S (NB),Provo,Utah,"820249","820249",40.23005200,-111.64265600,"6","1","822, 831",Bus,"84606",6.50000000,0.79000000
-111.640518,40.11828,"4812","825072",800 E @ 680 N,Spanish Fork,Utah,"825072","825072",40.11828000,-111.64051800,"4","3","821, 822",Bus,"84660",4.16000000,2.63000000
-111.676817,40.3153080000001,"4866","830027",800 E @ 985 N,Orem,Utah,"830027","830027",40.31530800,-111.67681700,"1","0","862",Bus,"84097",0.78000000,0.26000000
-112.026215,41.132192,"4168","633105",Main St @ 1299 N     (Sunset),Sunset,Davis,"633105","633105",41.13219200,-112.02621500,"5","2","470",Bus,"84015",5.20000000,2.37000000
-111.656563,40.214504,"4900","830137",East Bay Blvd @ 126 E,Provo,Utah,"830137","830137",40.21450400,-111.65656300,"4","1","821",Bus,"84606",4.16000000,0.79000000
-111.720094,40.341511,"4946","830240",State St / 200 N (SB),Lindon,Utah,"830240","830240",40.34151100,-111.72009400,"3","2","850",Bus,"84042",2.60000000,1.58000000
-111.698012,40.3267030000001,"4604","812188",1600 N @ 84 W,Orem,Utah,"812188","812188",40.32670300,-111.69801200,"0","0","862",Bus,"84057",0.26000000,0.00000000
-111.939324,40.711149,"5203",TX101740,Redwood Junction Station,West Valley City,Salt Lake,TX101740,"101740",40.71114900,-111.93932400,"256","260",Green Line,TRAX,"84119",255.76272840,259.56039454
-111.713851,40.2800140000001,"4663","816122",UVU Institute (EB),Orem,Utah,"816122","816122",40.28001400,-111.71385100,"1","0","807, 831, 862",Bus,"84058",0.78000000,0.26000000
-111.895438,40.6595970000001,"5039",BB153229,Murray Central Station (Bay H),Murray,Salt Lake,BB153229,"153229",40.65959700,-111.89543800,"146","123","200",Bus,"84107",145.76000000,122.73000000
-112.039351,41.1884480000001,"5078",BB601086,Roy Station (Bay D),Roy,Weber,BB601086,"601086",41.18844800,-112.03935100,"3","4","604",Bus,"84067",2.60000000,4.21000000
-112.039219,41.188607,"5079",BB601087,Roy Station (Bay C),Roy,Weber,BB601087,"601087",41.18860700,-112.03921900,"1","1","604",Bus,"84067",1.04000000,0.79000000
-111.701574,40.3126560000001,"4572","812011",State St @ 830 N,Orem,Utah,"812011","812011",40.31327800,-111.70188800,"16","25","850",Bus,"84057",16.11000000,25.28000000
-111.667597,40.2440490000001,"4711","817252",500 W / 800 N (SB),Provo,Utah,"817252","817252",40.24404900,-111.66759700,"5","10","850",Bus,"84601",5.20000000,10.27000000
-111.643051,40.237668,"4765","820253",900 E / 300 N (NB),Provo,Utah,"820253","820253",40.23766800,-111.64305100,"2","2","822, 831",Bus,"84606",1.82000000,1.58000000
-111.712107,40.2727530000001,"4668","816131",Sandhill Rd / 1350 S (NB),Orem,Utah,"816131","816131",40.27275300,-111.71210700,"3","5","831",Bus,"84058",2.86000000,4.74000000
-111.733944,40.0335690000001,"4838","829003",100 W @ 685 S,Payson,Utah,"829003","829003",40.03356900,-111.73394400,"3","1","821, 822",Bus,"84651",2.86000000,0.79000000
-111.630236,40.208518,"4769","821005",State St @ 1801 S,Provo,Utah,"821005","821005",40.20851800,-111.63023600,"0","0","822",Bus,"84606",0.07000000,0.07000000
-111.610795,40.1789840000001,"4781","823053",Main St @ 865 N,Springville,Utah,"823053","823053",40.17898400,-111.61079500,"4","3","821, 822",Bus,"84663",3.90000000,2.63000000
-111.644786,40.2459210000001,"4891","830116",900 N / 800 E (WB) for BYU S Campus,Provo,Utah,"830116","830116",40.24592100,-111.64478600,"12","13","822, 831",Bus,"84606",12.21000000,13.17000000
-111.651032,40.2088660000001,"4893","830119",1860 S @ 483 E,Provo,Utah,"830119","830119",40.20886600,-111.65103200,"1","3","821",Bus,"84606",1.04000000,2.90000000
-111.610483,40.160373,"4959","830260",Main St @ 451 S,Springville,Utah,"830260","830260",40.16037300,-111.61048300,"16","6","821, 822",Bus,"84663",15.59000000,6.32000000
-111.694658,40.273486,"4963","830265",Main Street Station,Orem,Utah,"830265","830265",40.27348600,-111.69465800,"157","191",830X,Bus,"84058",156.67000000,191.20000000
-111.897107,40.700586,"5023",BB136008,Millcreek Station (Bay D),South Salt Lake,Salt Lake,BB136008,"136008",40.70058600,-111.89710700,"313","362","33, 35",Bus,"84115",312.56000000,362.12000000
-111.904407,40.5154840000001,"5100",FR198022,Draper Station,Draper,Salt Lake,FR198022,"198022",40.51548400,-111.90440700,"194","184",FrontRunner,FrontRunner,"84020",193.60000000,184.20000000
-111.897091,40.7007760000001,"5024",BB136012,Millcreek Station (Bay C),South Salt Lake,Salt Lake,BB136012,"136012",40.70077600,-111.89709100,"0","267","33",Bus,"84115",0.00000000,267.31000000
-111.987585,41.0975790000001,"4197","634009",University Pkwy @ 2526 N,Layton,Davis,"634009","634009",41.09757900,-111.98758500,"0","3","627, 640",Bus,"84041",0.00000000,2.90000000
-111.685804,40.3265460000001,"4621","813056",1600 N @ 436 E,Orem,Utah,"813056","813056",40.32654600,-111.68580400,"1","1","862",Bus,"84097",0.52000000,0.79000000
-111.663509,40.2350450000001,"4929","830204",100 N @ 273 W,Provo,Utah,"830204","830204",40.23504500,-111.66350900,"3","16","850",Bus,"84601",3.12000000,15.54000000
-111.657322,40.302694,"4613","813009",River Park Dr / Edgewood Dr (EB),Provo,Utah,"813009","813009",40.30269400,-111.65732200,"3","0","834",Bus,"84604",3.38000000,0.00000000
-111.679747,40.326197,"4622","813057",1600 N @ 694 E,Orem,Utah,"813057","813057",40.32619700,-111.67974700,"0","1","862",Bus,"84097",0.00000000,0.53000000
-111.668021,40.2589550000001,"4692","817128",550 W / 1800 N (SB),Provo,Utah,"817128","817128",40.25895500,-111.66802100,"0","1","831",Bus,"84604",0.26000000,1.32000000
-111.676209,40.280361,"4695","817138",800 E @ 905 S,Orem,Utah,"817138","817138",40.28036100,-111.67620900,"5","4","850",Bus,"84097",5.46000000,3.69000000
-111.676181,40.282989,"4696","817139",800 E @ 775 S,Orem,Utah,"817139","817139",40.28298900,-111.67618100,"1","0","862",Bus,"84097",1.30000000,0.00000000
-111.658882,40.233261,"4744","820088",University Ave / Center St (SB),Provo,Utah,"820088","820088",40.23326100,-111.65888200,"3","21","850",Bus,"84601",2.60000000,21.07000000
-111.682069,40.268217,"4722","817266",State St @ 1600 S. (SB),Orem,Utah,"817266","817266",40.26821700,-111.68206900,"11","10","850",Bus,"84097",11.43000000,10.27000000
-111.683769,40.2720640000001,"4723","817268",State St @ University Pkwy. (NB),Orem,Utah,"817268","817268",40.27205800,-111.68376100,"15","25","850",Bus,"84097",15.33000000,25.02000000
-111.603695,40.172156,"4786","823078",400 N @ 340 E,Springville,Utah,"823078","823078",40.17215600,-111.60369500,"1","1","821, 822",Bus,"84663",0.52000000,1.05000000
-111.64309,40.2341440000001,"4763","820251",900 E / Center St (NB),Provo,Utah,"820251","820251",40.23414400,-111.64309000,"6","2","822, 831",Bus,"84606",5.72000000,2.11000000
-111.634798,40.2143110000001,"4771","821007",State St @ 1449 S,Provo,Utah,"821007","821007",40.21431100,-111.63479800,"3","0","822",Bus,"84606",2.70000000,0.00000000
-111.655028,40.1055410000001,"4815","825105",Main St @ 318 S,Spanish Fork,Utah,"825105","825105",40.10554100,-111.65502800,"2","5","821, 822",Bus,"84660",2.08000000,4.74000000
-111.653882,40.109677,"4817","825109",Center St @ 46 E,Spanish Fork,Utah,"825109","825109",40.10967700,-111.65388200,"10","1","821, 822",Bus,"84660",9.61000000,1.32000000
-111.648412,40.1096610000001,"4818","825110",Center St @ 370 E,Spanish Fork,Utah,"825110","825110",40.10966100,-111.64841200,"1","0","821, 822",Bus,"84660",1.04000000,0.26000000
-111.652522,40.109945,"4820","825112",Center St @ 139 E,Spanish Fork,Utah,"825112","825112",40.10994500,-111.65252200,"1","9","821, 822",Bus,"84660",1.30000000,8.95000000
-111.640771,40.1121920000001,"4821","825113",800 E @ 185 N,Spanish Fork,Utah,"825113","825113",40.11219200,-111.64077100,"0","1","821, 822",Bus,"84660",0.26000000,1.32000000
-111.643884,40.109899,"4823","825115",Center St @ 621 E,Spanish Fork,Utah,"825115","825115",40.10989900,-111.64388400,"0","3","821, 822",Bus,"84660",0.00000000,3.42000000
-111.735236,40.0321510000001,"4834","828006",State Rd @ 742 S,Payson,Utah,"828006","828006",40.03215100,-111.73523600,"0","2","821, 822",Bus,"84651",0.26000000,2.37000000
-111.699274,40.0474550000001,"4837","829001",Highway 198 @ 1902 W,Payson,Utah,"829001","829001",40.04745500,-111.69927400,"0","0","821, 822",Bus,"84651",0.00000000,0.26000000
-111.706351,40.0460100000001,"4841","829007",Highway 198 @ 2349 W,Payson,Utah,"829007","829007",40.04601000,-111.70635100,"1","1","821, 822",Bus,"84651",0.52000000,0.79000000
-111.705551,40.046414,"4842","829008",State Rd @ 2192 W,Payson,Utah,"829008","829008",40.04641400,-111.70555100,"1","1","821, 822",Bus,"84651",0.52000000,1.32000000
-111.731728,40.0444660000001,"4843","829011",100 N @ 40 E,Payson,Utah,"829011","829011",40.04446600,-111.73172800,"10","2","821, 822",Bus,"84651",9.61000000,1.84000000
-111.96864,40.3622330000001,"4875","830049",Pony Express Pky @ 3917 E,Eagle Mountain,Utah,"830049","830049",40.36223300,-111.96864000,"0","14","806",Bus,"84005",0.21000000,13.55000000
-111.968583,40.3620690000001,"4876","830050",Pony Express Pky  @ 3916 E,Eagle Mountain,Utah,"830050","830050",40.36206900,-111.96858300,"10","0","806",Bus,"84005",9.74000000,0.07000000
-111.67377,40.0569180000001,"4909","830157",Hwy 198 @ 21 S,Salem,Utah,"830157","830157",40.05691800,-111.67377000,"1","2","821, 822",Bus,"84653",0.52000000,1.58000000
-111.988652,41.101662,"4201","634017",2000 E @ 875 S,Clearfield,Davis,"634017","634017",41.10166200,-111.98865200,"0","0","627",Bus,"84041",0.26000000,0.00000000
-111.639015,40.2199880000001,"4911","830159",State St @ 1049 S,Provo,Utah,"830159","830159",40.21998800,-111.63901500,"4","0","822",Bus,"84606",3.56000000,0.00000000
-111.88077,40.418595,"4979","830283",Ashton Blvd / 1800 W (EB),Lehi,Utah,"830283","830283",40.41859500,-111.88077000,"1","1","850",Bus,"84043",0.78000000,0.79000000
-111.882648,40.433907,"4871","830036",Cabela's Blvd / Outlet Pkwy (EB),Lehi,Utah,"830036","830036",40.43390700,-111.88264800,"9","9","871",Bus,"84043",8.83000000,9.48000000
-111.667632,40.2320960000001,"4913","830173",500 W @ 118 S,Provo,Utah,"830173","830173",40.23209600,-111.66763200,"4","5","833",Bus,"84601",3.64000000,5.00000000
-111.645421,40.2296150000001,"4735","820017",300 S / State St (EB),Provo,Utah,"820017","820017",40.22961500,-111.64542100,"4","4","831",Bus,"84606",3.64000000,3.69000000
-111.904983,40.774009,"5058",BB198533,North Temple Station (Bay A),Salt Lake City,Salt Lake,BB198533,"198533",40.77400900,-111.90498300,"63","67","200",Bus,"84103",63.39000000,66.89000000
-111.805195,40.577999,"5142",S174045,Little Cottonwood Rd @ 3125 E,Sandy,Salt Lake,S174045,"174045",40.57799900,-111.80519500,"28","80","994",Bus,"84092",27.80000000,80.06000000
-111.987782,41.0973890000001,"4203","634020",University Pkwy @ 2513 N,Clearfield,Davis,"634020","634020",41.09738900,-111.98778200,"4","2","627, 640",Bus,"84015",4.42000000,1.58000000
-111.802562,40.6324700000001,"5403",S101612,Millrock Dr / 3165 E (EB),Holladay,Salt Lake,S101612,"101612",40.63247000,-111.80256200,"2","16","972",Bus,"84121",1.56000000,15.80000000
-111.896794,40.7234240000001,"5279",TX198140,Central Pointe Station,South Salt Lake,Salt Lake,TX198140,"198140",40.72342400,-111.89679400,"451","459",S-Line,TRAX,"84106",451.00000000,458.75000000
-111.890174,40.7222630000001,"5280",TX198141,South Salt Lake City Station,South Salt Lake,Salt Lake,TX198141,"198141",40.72226300,-111.89017400,"103","110",S-Line,TRAX,"84106",102.75000000,110.00000000
-112.005666,40.6490640000001,"337","101770",Cougar Ln @ 5576 S,Kearns,Salt Lake,"101770","101770",40.64906400,-112.00566600,"3","8","248",Bus,"84118",3.06000000,8.42000000
-111.957843,40.670355,"349","101783",2700 W @ 4521 S,Taylorsville,Salt Lake,"101783","101783",40.67035500,-111.95784300,"2","0","227",Bus,"84119",1.56000000,0.43000000
-111.958111,40.663868,"350","101784",2700 W @ 4854 S,Taylorsville,Salt Lake,"101784","101784",40.66386800,-111.95811100,"0","1","227",Bus,"84129",0.14000000,1.07000000
-112.022501,40.710988,"405","101943",2700 S @ 5415 W,West Valley City,Salt Lake,"101943","101943",40.71098800,-112.02250100,"1","1","513",Bus,"84120",0.57000000,1.14000000
-112.035786,41.427462,"4220","636013",Us Hwy 89 @ 1025 N,Willard,Box Elder,"636013","636013",41.42746200,-112.03578600,"1","0","630",Bus,"84340",0.52000000,0.26000000
-111.809983,40.6999690000001,"5299","138155",3300 S @ 2901 E,Millcreek,Salt Lake,"138155","138155",40.69996900,-111.80998300,"4","0","33",Bus,"84109",4.42000000,0.26000000
-111.889583,40.633499,"5300","154037",State St @ Winchester St (SB),Murray,Salt Lake,"154037","154037",40.63349900,-111.88958300,"3","3","201",Bus,"84107",3.12000000,3.42000000
-111.858629,41.2168750000001,"5171",S636198,Snowbasin,Huntsville,Weber,S636198,"636198",41.21687500,-111.85862900,"348","350","675, 676, 677",Bus,"84317",347.63000000,350.00000000
-112.035998,41.422041,"4221","636014",Us Hwy 89 @ 735 N,Willard,Box Elder,"636014","636014",41.42204100,-112.03599800,"1","1","630",Bus,"84340",0.52000000,0.79000000
-112.036413,41.4108830000001,"4222","636015",Us Hwy 89 @ 95 N   (Willard),Willard,Box Elder,"636015","636015",41.41088300,-112.03641300,"1","0","630",Bus,"84340",0.78000000,0.26000000
-111.983364,40.7842670000001,"5272",TX198005,Airport Station,Salt Lake City,Salt Lake,TX198005,"198005",40.78426700,-111.98336400,"777","705",Green Line,TRAX,"84122",776.60513251,704.95654370
-112.037402,41.0892850000001,"4181","633140",Antelope Dr @ 600 W,Clearfield,Davis,"633140","633140",41.08928500,-112.03740200,"0","0","626",Bus,"84015",0.00000000,0.26000000
-112.006417,41.089032,"4182","633143",Antelope Dr @ 2175 W (Layton),Layton,Davis,"633143","633143",41.08903200,-112.00641700,"0","3","626",Bus,"84041",0.00000000,2.63000000
-111.988806,41.1015630000001,"4202","634018",2000 E @ 888 S,Clearfield,Davis,"634018","634018",41.10156300,-111.98880600,"0","0","627",Bus,"84041",0.14000000,0.00000000
-111.973579,41.095577,"4206","634023",Hill Field Rd @ 2441 N,Layton,Davis,"634023","634023",41.09557700,-111.97357900,"1","1","627",Bus,"84041",0.52000000,0.53000000
-112.035938,41.415577,"4223","636016",Us Hwy 89 @ 370 N,Willard,Box Elder,"636016","636016",41.41557700,-112.03593800,"0","0","630",Bus,"84340",0.26000000,0.00000000
-112.036891,41.442437,"4225","636018",Us Hwy 89 @ 3725 S,Perry,Box Elder,"636018","636018",41.44243700,-112.03689100,"0","0","630",Bus,"84302",0.00000000,0.00000000
-112.036278,41.4153710000001,"4226","636019",Us Hwy 89 @ 361 N,Willard,Box Elder,"636019","636019",41.41537100,-112.03627800,"0","0","630",Bus,"84340",0.00000000,0.00000000
-111.603287,40.1641940000001,"4799","823108",400 E @ 175 S,Springville,Utah,"823108","823108",40.16419400,-111.60328700,"2","1","821, 822",Bus,"84663",1.56000000,1.05000000
-111.884681,40.571127,"5266",TX173026,Sandy Civic Center Station,Sandy,Salt Lake,TX173026,"173026",40.57112700,-111.88468100,"187","176",Blue Line,TRAX,"84070",186.74841319,175.66876411
-111.886234,40.5817030000001,"5268",TX173129,Sandy Expo Station,Sandy,Salt Lake,TX173129,"173129",40.58170300,-111.88623400,"118","125",Blue Line,TRAX,"84070",117.72477772,124.74276264
-111.884471,40.570273,"5267",TX173029,Sandy Civic Center Station,Sandy,Salt Lake,TX173029,"173029",40.57027300,-111.88447100,"187","176",Blue Line,TRAX,"84070",186.74841319,175.66876411
-111.886429,40.5810070000001,"5269",TX173130,Sandy Expo Station,Sandy,Salt Lake,TX173130,"173130",40.58100700,-111.88642900,"118","125",Blue Line,TRAX,"84070",117.72477772,124.74276264
-112.036181,41.409319,"4227","636020",Main St @ 20 N,Willard,Box Elder,"636020","636020",41.40931900,-112.03618100,"1","1","630",Bus,"84340",0.78000000,1.05000000
-111.970394,41.2322980000001,"4237","636044",Washington Blvd / Park Blvd (SB),Ogden,Weber,"636044","636044",41.23229800,-111.97039400,"2","9","612, 613",Bus,"84401",2.34000000,9.48000000
-111.964835,41.16826,"4254","636097",5300 S / Sunset Dr (WB),South Ogden,Weber,"636097","636097",41.16826000,-111.96483500,"1","0","612",Bus,"84405",0.78000000,0.00000000
-111.965554,41.2204770000001,"4256","636100",Jefferson Avenue Station,Ogden,Weber,"636100","636100",41.22047700,-111.96555400,"53","66",603X,Bus,"84401",52.74000000,66.37000000
-111.964647,41.220652,"4257","636101",Jefferson Avenue Station,Ogden,Weber,"636101","636101",41.22065200,-111.96464700,"47","61",603X,Bus,"84401",47.03000000,61.10000000
-111.95951,41.2204310000001,"4258","636102",Monroe Blvd Station,Ogden,Weber,"636102","636102",41.22043100,-111.95951000,"72","92",603X,Bus,"84401",72.23000000,91.65000000
-111.980542,41.0890610000001,"4213","634047",Antelope Dr @ 759 W,Layton,Davis,"634047","634047",41.08906100,-111.98054200,"1","2","640",Bus,"84041",0.52000000,2.37000000
-111.910411,41.128834,"4214","635014",South Weber P+R,South Weber,Davis,"635014","635014",41.12883400,-111.91041100,"65","59","455, 473, 677",Bus,"84405",64.69000000,59.26000000
-112.038401,41.4561350000001,"4228","636021",Us Hwy 89 @ 2925 S   (Perry),Perry,Box Elder,"636021","636021",41.45613500,-112.03840100,"0","0","630",Bus,"84302",0.00000000,0.00000000
-111.995961,41.1811420000001,"4229","636026",700 W @ 4463 S,Riverdale,Weber,"636026","636026",41.18114200,-111.99596100,"2","0","640",Bus,"84405",2.08000000,0.00000000
-112.031779,41.1834830000001,"4234","636039",4400 S / 2175 W (WB),Roy,Weber,"636039","636039",41.18348300,-112.03177900,"0","0","604",Bus,"84067",0.00000000,0.00000000
-112.032374,41.183793,"4235","636040",2175 W / 4400 S (SB),Roy,Weber,"636040","636040",41.18379300,-112.03237400,"0","0","604",Bus,"84067",0.26000000,0.00000000
-112.025781,41.1841850000001,"4236","636043",1900 W / 4400 S (NB),Roy,Weber,"636043","636043",41.18418500,-112.02578100,"1","0","604",Bus,"84067",1.30000000,0.26000000
-111.970816,41.2117630000001,"4266","636115",Washington Blvd / 29th St (SB),Ogden,Weber,"636115","636115",41.21176300,-111.97081600,"22","34","470, 612",Bus,"84401",21.82000000,34.50000000
-111.970971,41.205749,"4267","636117",Washington Blvd / 32nd St (SB),Ogden,Weber,"636117","636117",41.20574900,-111.97097100,"30","41","470, 612",Bus,"84401",29.62000000,41.35000000
-111.972784,41.229142,"4271","636123",21St St @ 312 E   (Ogden),Ogden,Weber,"636123","636123",41.22914200,-111.97278400,"0","1","613",Bus,"84401",0.21000000,0.71000000
-111.976041,41.2368700000001,"4238","636045",17th St / Lincoln Ave (WB),Ogden,Weber,"636045","636045",41.23687000,-111.97604100,"0","0",F618,Flex Bus,"84404",0.00000000,0.00000000
-111.884722,40.570974,"5063",BB198577,Sandy Civic Center Station (Bay C),Sandy,Salt Lake,BB198577,"198577",40.57097400,-111.88472200,"0","0",F525,Flex Bus,"84070",0.00000000,0.00000000
-112.025898,41.1686740000001,"4287","636148",1900 W @ 5236 S,Roy,Weber,"636148","636148",41.16867400,-112.02589800,"1","0","640",Bus,"84067",0.78000000,0.26000000
-112.014465,41.1836030000001,"4289","636150",4400 S @ 1368 W,Ogden,Weber,"636150","636150",41.18360300,-112.01446500,"0","0","640",Bus,"84405",0.00000000,0.00000000
-111.971272,41.2144500000001,"4292","636157",28Th St @ 376 E,Ogden,Weber,"636157","636157",41.21445000,-111.97127200,"4","19","455",Bus,"84401",4.34000000,18.76000000
-111.978495,41.230559,"4293","636161",Wall Ave @ 2038 S,Ogden,Weber,"636161","636161",41.23055900,-111.97849500,"2","23","455, 470, 630, F618",Bus,"84401",2.34000000,23.18000000
